"都道府県","自治体名","自治体コード","事業キー","表示事業種別","会計区分","最新決算","経費回収率（%）","使用料単価（円/m³）","汚水処理原価（円/m³）","使用料収入の必要増加率（%・単純計算）","経費回収率区分","改定情報","データ品質","品質注記"
"群馬県","沼田市","102067","17-1-000","公共下水道","法適用","R6","77.6557","141.8667","182.6868","28.8","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"群馬県","伊勢崎市","102041","17-1-000","公共下水道","法適用","R6","77.6018","116.4051","150.0032","28.9","経費回収率80%未満・使用料単価150円/m³未満","施行年月日が変化（1事業）｜公共下水道 R5 1998年4月1日 → R6 2023年4月1日","ok",""
"群馬県","板倉町","105210","17-1-000","公共下水道","法適用","R6","76.5887","214.298","279.8038","30.6","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"群馬県","前橋市","102016","17-1-000","公共下水道","法適用","R6","76.4307","111.1506","145.4266","30.8","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"群馬県","吉岡町","103454","17-1-000","公共下水道","法適用","R6","75.4266","113.1398","149.9998","32.6","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"群馬県","富岡市","102105","17-1-000","公共下水道","法適用","R6","75.0937","114.6913","152.731","33.2","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"群馬県","みなかみ町","104493","17-1-000","公共下水道","法適用","R6","73.7551","137.806","186.8426","35.6","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"群馬県","中之条町","104213","17-1-000","公共下水道","法適用","R6","72.1222","108.1834","150.0002","38.7","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"群馬県","榛東村","103446","17-1-000","公共下水道","法適用","R6","71.7574","107.6367","150.0007","39.4","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"群馬県","南牧村","103837","18-0-000","特定地域生活排水処理施設","法非適用","R6","68.9507","46.7301","67.7732","45.0","経費回収率80%未満・使用料単価150円/m³未満","比較対象外","ok",""
"群馬県","玉村町","104647","17-1-000","公共下水道","法適用","R6","68.309","103.6741","151.7721","46.4","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"群馬県","渋川市","102083","17-1-000","公共下水道","法適用","R6","57.4132","68.7005","119.6596","74.2","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"群馬県","川場村","104442","17-4-000","特定環境保全公共下水道","法適用","R6","54.2701","104.3483","192.2759","84.3","経費回収率80%未満・使用料単価150円/m³未満","施行年月日が変化（1事業）｜特定環境保全公共下水道 R5 1997年4月1日 → R6 2022年4月1日","ok",""
"群馬県","昭和村","104485","17-5-000","農業集落排水","法適用","R6","50.818","77.9581","153.4065","96.8","経費回収率80%未満・使用料単価150円/m³未満","比較対象外","ok",""
"群馬県","千代田町","105236","17-1-000","公共下水道","法適用","R6","49.7568","175.6792","353.0758","101.0","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"群馬県","下仁田町","103829","18-0-000","特定地域生活排水処理施設","法適用","R6","47.5037","175.3817","369.1957","110.5","経費回収率80%未満・使用料単価150円/m³以上等","比較対象外","ok",""
"群馬県","上野村","103667","18-0-000","特定地域生活排水処理施設","法適用","R6","45.1669","71.794","158.9527","121.4","経費回収率80%未満・使用料単価150円/m³未満","比較対象外","ok",""
"群馬県","長野原町","104248","17-4-000","特定環境保全公共下水道","法適用","R6","28.5837","89.9257","314.6047","249.8","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"群馬県","片品村","104434","17-4-000","特定環境保全公共下水道","法適用","R6","7.8933","104.4152","1322.8291","1166.9","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","warning","汚水処理原価が1000円/m³超"
