"都道府県","自治体名","自治体コード","事業キー","表示事業種別","会計区分","最新決算","経費回収率（%）","使用料単価（円/m³）","汚水処理原価（円/m³）","使用料収入の必要増加率（%・単純計算）","経費回収率区分","改定情報","データ品質","品質注記"
"兵庫県","豊岡市","282090","17-1-000","公共下水道","法適用","R6","106.3094","179.1749","168.5409","0.0","経費回収率100%以上","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","芦屋市","282065","17-1-000","公共下水道","法適用","R6","106.1221","91.0684","85.8147","0.0","経費回収率100%以上","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"兵庫県","香美町","285854","17-1-000","公共下水道","法適用","R6","104.2513","232.6337","223.1471","0.0","経費回収率100%以上","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","丹波市","282235","17-1-000","公共下水道","法適用","R6","103.2555","224.1913","217.1229","0.0","経費回収率100%以上","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","西宮市","282049","17-1-000","公共下水道","法適用","R6","102.3575","100.3872","98.075","0.0","経費回収率100%以上","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"兵庫県","新温泉町","285862","17-1-000","公共下水道","法適用","R6","100.165","169.278","168.9992","0.0","経費回収率100%以上","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","養父市","282227","17-1-000","公共下水道","法適用","R6","100.1131","205.5055","205.2734","0.0","経費回収率100%以上","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","相生市","282081","17-1-000","公共下水道","法適用","R6","100","180.3201","180.3201","0.0","経費回収率100%以上","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","神戸市","281000","17-1-000","公共下水道","法適用","R6","98.1486","116.1049","118.295","1.9","経費回収率90%以上100%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","洲本市","282057","17-1-000","公共下水道","法適用","R6","97.2328","162.1213","166.7352","2.8","経費回収率90%以上100%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","西脇市","282138","17-1-000","公共下水道","法適用","R6","96.9892","194.5171","200.5554","3.1","経費回収率90%以上100%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","加古川市","282103","17-1-000","公共下水道","法適用","R6","96.2955","155.8927","161.8899","3.8","経費回収率90%以上100%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","福崎町","284432","17-1-000","公共下水道","法適用","R6","93.1117","152.6602","163.9539","7.4","経費回収率90%以上100%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","上郡町","284815","17-1-000","公共下水道","法適用","R6","91.2382","161.3004","176.7904","9.6","経費回収率90%以上100%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","稲美町","283819","17-1-000","公共下水道","法適用","R6","90.5561","117.2992","129.5322","10.4","経費回収率90%以上100%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","姫路市","282014","17-1-000","公共下水道","法適用","R6","89.6621","166.3188","185.4951","11.5","経費回収率80%以上90%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","宍粟市","282278","17-1-000","公共下水道","法適用","R6","85.9255","147.234","171.3508","16.4","経費回収率80%以上90%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","赤穂市","282120","17-1-000","公共下水道","法適用","R6","83.3478","140.9675","169.1316","20.0","経費回収率80%以上90%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","宝塚市","282146","17-1-000","公共下水道","法適用","R6","82.8617","96.9161","116.9614","20.7","経費回収率80%以上90%未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"兵庫県","太子町","284645","17-1-000","公共下水道","法適用","R6","80.4736","168.7061","209.6416","24.3","経費回収率80%以上90%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","猪名川町","283011","17-1-000","公共下水道","法適用","R6","77.9735","114.231","146.4999","28.2","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","佐用町","285013","17-4-000","特定環境保全公共下水道","法適用","R6","72.2071","192.6748","266.8364","38.5","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"兵庫県","播磨町","283827","17-1-000","公共下水道","法適用","R6","71.7493","110.0901","153.4372","39.4","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"兵庫県","淡路市","282260","17-1-000","公共下水道","法適用","R6","61.7621","197.4592","319.7095","61.9","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","南あわじ市","282243","17-4-000","特定環境保全公共下水道","法適用","R6","56.0797","158.7169","283.0201","78.3","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"兵庫県","丹波篠山市","282219","17-1-000","公共下水道","法適用","R6","53.9418","151.424","280.7174","85.4","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","たつの市","282294","17-1-000","公共下水道","法適用","R6","50.8983","160.9444","316.2079","96.5","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"兵庫県","市川町","284424","17-4-000","特定環境保全公共下水道","法適用","R6","21.7373","188.4442","866.9167","360.0","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
