"行識別子","団体コード","自治体・運営団体名","都道府県コード","都道府県","事業キー","事業区分","会計区分","決算年度","処理区域内人口（人）","水洗化人口（人）","年間汚水処理水量（m³/年）","年間有収水量（m³/年）","一般家庭用20m³月額（円/月・税込）","使用料収入（千円/年）","汚水処理費（千円/年）","維持管理費分（千円/年）","資本費分（千円/年）","経費回収率（%）","使用料単価（円/m³）","汚水処理原価（円/m³）","営業費用（千円/年）","性質別費用合計（千円/年）","費用比較対象","費用比較対象外理由","維持管理費分：年額（千円/年）","維持管理費分：単位費用（円/m³）","維持管理費分：構成比（%）","維持管理費分：県内中央値（円/m³）","維持管理費分：県内中央値との差（円/m³）","維持管理費分：県内比較件数","維持管理費分：状態","資本費分：年額（千円/年）","資本費分：単位費用（円/m³）","資本費分：構成比（%）","資本費分：県内中央値（円/m³）","資本費分：県内中央値との差（円/m³）","資本費分：県内比較件数","資本費分：状態","管渠費：年額（千円/年）","管渠費：単位費用（円/m³）","管渠費：構成比（%）","管渠費：県内中央値（円/m³）","管渠費：県内中央値との差（円/m³）","管渠費：県内比較件数","管渠費：状態","ポンプ場費：年額（千円/年）","ポンプ場費：単位費用（円/m³）","ポンプ場費：構成比（%）","ポンプ場費：県内中央値（円/m³）","ポンプ場費：県内中央値との差（円/m³）","ポンプ場費：県内比較件数","ポンプ場費：状態","処理場費：年額（千円/年）","処理場費：単位費用（円/m³）","処理場費：構成比（%）","処理場費：県内中央値（円/m³）","処理場費：県内中央値との差（円/m³）","処理場費：県内比較件数","処理場費：状態","業務費・総係費（一般管理）：年額（千円/年）","業務費・総係費（一般管理）：単位費用（円/m³）","業務費・総係費（一般管理）：構成比（%）","業務費・総係費（一般管理）：県内中央値（円/m³）","業務費・総係費（一般管理）：県内中央値との差（円/m³）","業務費・総係費（一般管理）：県内比較件数","業務費・総係費（一般管理）：状態","業務費：年額（千円/年）","業務費：単位費用（円/m³）","業務費：構成比（%）","業務費：県内中央値（円/m³）","業務費：県内中央値との差（円/m³）","業務費：県内比較件数","業務費：状態","総係費：年額（千円/年）","総係費：単位費用（円/m³）","総係費：構成比（%）","総係費：県内中央値（円/m³）","総係費：県内中央値との差（円/m³）","総係費：県内比較件数","総係費：状態","職員給与費：年額（千円/年）","職員給与費：単位費用（円/m³）","職員給与費：構成比（%）","職員給与費：県内中央値（円/m³）","職員給与費：県内中央値との差（円/m³）","職員給与費：県内比較件数","職員給与費：状態","支払利息：年額（千円/年）","支払利息：単位費用（円/m³）","支払利息：構成比（%）","支払利息：県内中央値（円/m³）","支払利息：県内中央値との差（円/m³）","支払利息：県内比較件数","支払利息：状態","減価償却費：年額（千円/年）","減価償却費：単位費用（円/m³）","減価償却費：構成比（%）","減価償却費：県内中央値（円/m³）","減価償却費：県内中央値との差（円/m³）","減価償却費：県内比較件数","減価償却費：状態","動力費：年額（千円/年）","動力費：単位費用（円/m³）","動力費：構成比（%）","動力費：県内中央値（円/m³）","動力費：県内中央値との差（円/m³）","動力費：県内比較件数","動力費：状態","光熱水費：年額（千円/年）","光熱水費：単位費用（円/m³）","光熱水費：構成比（%）","光熱水費：県内中央値（円/m³）","光熱水費：県内中央値との差（円/m³）","光熱水費：県内比較件数","光熱水費：状態","通信運搬費：年額（千円/年）","通信運搬費：単位費用（円/m³）","通信運搬費：構成比（%）","通信運搬費：県内中央値（円/m³）","通信運搬費：県内中央値との差（円/m³）","通信運搬費：県内比較件数","通信運搬費：状態","修繕費：年額（千円/年）","修繕費：単位費用（円/m³）","修繕費：構成比（%）","修繕費：県内中央値（円/m³）","修繕費：県内中央値との差（円/m³）","修繕費：県内比較件数","修繕費：状態","材料費：年額（千円/年）","材料費：単位費用（円/m³）","材料費：構成比（%）","材料費：県内中央値（円/m³）","材料費：県内中央値との差（円/m³）","材料費：県内比較件数","材料費：状態","薬品費：年額（千円/年）","薬品費：単位費用（円/m³）","薬品費：構成比（%）","薬品費：県内中央値（円/m³）","薬品費：県内中央値との差（円/m³）","薬品費：県内比較件数","薬品費：状態","路面復旧費：年額（千円/年）","路面復旧費：単位費用（円/m³）","路面復旧費：構成比（%）","路面復旧費：県内中央値（円/m³）","路面復旧費：県内中央値との差（円/m³）","路面復旧費：県内比較件数","路面復旧費：状態","委託料：年額（千円/年）","委託料：単位費用（円/m³）","委託料：構成比（%）","委託料：県内中央値（円/m³）","委託料：県内中央値との差（円/m³）","委託料：県内比較件数","委託料：状態","流域下水道管理運営費負担金：年額（千円/年）","流域下水道管理運営費負担金：単位費用（円/m³）","流域下水道管理運営費負担金：構成比（%）","流域下水道管理運営費負担金：県内中央値（円/m³）","流域下水道管理運営費負担金：県内中央値との差（円/m³）","流域下水道管理運営費負担金：県内比較件数","流域下水道管理運営費負担金：状態","その他：年額（千円/年）","その他：単位費用（円/m³）","その他：構成比（%）","その他：県内中央値（円/m³）","その他：県内中央値との差（円/m³）","その他：県内比較件数","その他：状態","検証状態","確認事項"
"012289:17-1-000:non_legal_applied:2020","012289","深川市","01","北海道","17-1-000","公共下水道","法非適用","2020","15092","14358","1753866","1429550","3850","294367","296169","166847","129322","99.3916","205.9158","207.1764","","","対象外","法非適用（費用比較の会計基準が異なる）","166847","116.71295162813473","56.33506545249502","","","40","収録","129322","90.46343254870413","43.66493454750498","","","40","収録","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"012297:17-1-000:non_legal_applied:2020","012297","富良野市","01","北海道","17-1-000","公共下水道","法非適用","2020","15550","15131","1829789","1478352","3542","271035","277316","224034","53282","97.7351","183.3359","187.5846","","","対象外","法非適用（費用比較の会計基準が異なる）","224034","151.54306958018117","80.78653954333684","","","40","収録","53282","36.041484030866805","19.213460456663157","","","40","収録","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"012301:17-1-000:legal_applied:2020","012301","登別市","01","北海道","17-1-000","公共下水道","法適用","2020","44565","38731","3603477","3214647","4246","664934","567394","369542","197852","117.1909","206.8451","176.5027","1362774","1623952","対象","","369542","114.95570120140718","65.12969823438387","94.36358805521874","20.59211314618844","40","収録","197852","61.54703766852161","34.870301765616134","67.86177234232429","-6.3147346738026755","40","収録","49951","15.538564576452718","3.665391326808407","15.342254159329542","0.19631041712317554","40","収録","18805","5.849786928393693","1.3799059858788032","3.4405856111070836","2.40920131728661","40","収録","235623","73.29669478483952","17.28995416701522","70.02830314343585","3.2683916414036673","40","収録","80774","25.126864629304556","5.927175012144346","19.783335319385053","5.343529309919504","40","収録","51974","16.167871620118788","3.8138385381581976","0","16.167871620118788","40","収録","28800","8.958993009185768","2.113336473986149","18.07300676922974","-9.11401376004397","40","収録","50370","15.668905481690524","3.101692660866824","15.419551461018504","0.24935402067202084","40","収録","261080","81.2157602374382","16.07682985704011","27.438500698062356","53.77725953937585","40","収録","968645","301.32235358967876","59.64739105589327","229.57463357498952","71.74772001468924","40","収録","0","0","0","7.815185804791945","-7.815185804791945","40","収録","0","0","0","0.1983421174564992","-0.1983421174564992","40","収録","0","0","0","0.18464505890396582","-0.18464505890396582","40","収録","25090","7.804900506960795","1.544996403834596","9.32765577116934","-1.522755264208545","40","収録","165","0.051327564115126796","0.010160398829522055","0.06460431050294509","-0.01327674638781829","40","収録","240","0.07465827507654806","0.014778761933850262","0","0.07465827507654806","40","収録","3780","1.175867832455632","0.2327655004581416","0","1.175867832455632","40","収録","265785","82.6793735050847","16.3665551691183","48.356261269792526","34.32311223529217","40","収録","0","0","0","0","0","40","収録","48797","15.179582703792983","3.00483019202538","15.244999404214319","-0.06541670042133596","40","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"012319:17-1-000:legal_applied:2020","012319","恵庭市","01","北海道","17-1-000","公共下水道","法適用","2020","68356","68233","9496290","7516758","2399","969501","961261","455611","505650","100.8572","128.9786","127.8824","2189678","2360534","対象","","455611","60.61270031574783","47.397220942075045","94.36358805521874","-33.75088773947091","40","収録","505650","67.26969259885712","52.602779057924955","67.86177234232429","-0.592079743467167","40","収録","88278","11.744158851462293","4.031551671067618","15.342254159329542","-3.598095307867249","40","収録","0","0","0","3.4405856111070836","-3.4405856111070836","40","収録","437347","58.18292939589115","19.97311933535433","70.02830314343585","-11.845373747544699","40","収録","129984","17.292561500583098","5.936215279141499","19.783335319385053","-2.490773818801955","40","収録","54607","7.264701085228499","2.493836993384415","0","7.264701085228499","40","収録","75377","10.0278604153546","3.442378285757084","18.07300676922974","-8.04514635387514","40","収録","63883","8.498743740319963","2.706294423211019","15.419551461018504","-6.920807720698541","40","収録","155699","20.713584234054096","6.595922786962611","27.438500698062356","-6.72491646400826","40","収録","1457441","193.89223385933138","61.742004139741255","229.57463357498952","-35.682399715658136","40","収録","60566","8.057463071180422","2.565775371166016","7.815185804791945","0.24227726638847713","40","収録","1045","0.13902270101019615","0.04426964407206166","0.1983421174564992","-0.059319416446303064","40","収録","1058","0.1407521700179785","0.04482036691697726","0.18464505890396582","-0.04389288888598733","40","収録","50210","6.679741452365501","2.127061080247097","9.32765577116934","-2.6479143188038385","40","収録","11711","1.5579855038568489","0.49611655667742977","0.06460431050294509","1.4933811933539038","40","収録","0","0","0","0","0","40","収録","0","0","0","0","0","40","収録","437361","58.18479190097646","18.528053398087042","48.356261269792526","9.82853063118393","40","収録","0","0","0","0","0","40","収録","121560","16.17186558354014","5.149682232918484","15.244999404214319","0.9268661793258204","40","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"012335:17-1-000:legal_applied:2020","012335","伊達市","01","北海道","17-1-000","公共下水道","法適用","2020","25722","24206","2741135","2512694","4856","599847","643076","311126","331950","93.2778","238.7266","255.9309","946590","1030917","対象","","311126","123.82168302228604","48.380906766851815","94.36358805521874","29.458094967067296","40","収録","331950","132.10920231432877","51.619093233148185","67.86177234232429","64.24742997200448","40","収録","30409","12.102150122537802","3.2124784753694837","15.342254159329542","-3.24010403679174","40","収録","3532","1.405662607543935","0.37312880972754836","3.4405856111070836","-2.034923003563149","40","収録","227137","90.39580625416386","23.99528835081714","70.02830314343585","20.36750311072801","40","収録","80251","31.938230441112207","8.477904900749005","19.783335319385053","12.154895121727154","40","収録","0","0","0","0","0","40","収録","80251","31.938230441112207","8.477904900749005","18.07300676922974","13.865223671882468","40","収録","47607","18.946596760289953","4.617927534418387","15.419551461018504","3.5270452992714496","40","収録","79922","31.80729527749897","7.752515478937684","27.438500698062356","4.368794579436614","40","収録","543497","216.30051251764044","52.719763084710024","229.57463357498952","-13.274121057349078","40","収録","27145","10.80314594614386","2.6330926738040015","7.815185804791945","2.987960141351916","40","収録","2345","0.933261272562437","0.22746739068227606","0.1983421174564992","0.7349191551059377","40","収録","652","0.2594824519022213","0.06324466470142602","0.18464505890396582","0.07483739299825548","40","収録","8263","3.288502300717875","0.8015194239691459","9.32765577116934","-6.039153470451465","40","収録","246","0.09790288829439638","0.023862250792255825","0.06460431050294509","0.03329857779145129","40","収録","0","0","0","0","0","40","収録","0","0","0","0","0","40","収録","244280","97.21836403477701","23.695409038748995","48.356261269792526","48.862102764984485","40","収録","0","0","0","0","0","40","収録","76960","30.628480825759127","7.465198459235807","15.244999404214319","15.383481421544808","40","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"012343:17-1-000:legal_applied:2020","012343","北広島市","01","北海道","17-1-000","公共下水道","法適用","2020","56505","56480","7189290","5695327","2442","780583","607673","369360","238313","128.4544","137.0567","106.6968","1919259","1927945","対象","","369360","64.85316822019175","60.78269069055232","94.36358805521874","-29.510419835026994","40","収録","238313","41.843602658811335","39.21730930944768","67.86177234232429","-26.01816968351295","40","収録","109149","19.164659026601985","5.68703859145639","15.342254159329542","3.822404867272443","40","収録","35206","6.181559021984164","1.8343537792450106","3.4405856111070836","2.7409734108770802","40","収録","230471","40.466684353681536","12.008332382445516","70.02830314343585","-29.561618789754313","40","収録","89657","15.74220409117861","4.671438299885529","19.783335319385053","-4.041131228206442","40","収録","40104","7.041562319424328","2.0895564381878633","0","7.041562319424328","40","収録","49553","8.700641771754283","2.5818818616976658","18.07300676922974","-9.372364997475456","40","収録","69166","12.14434219492577","3.587550474728273","15.419551461018504","-3.275209266092734","40","収録","103721","18.211596981174214","5.37987338850434","27.438500698062356","-9.226903716888142","40","収録","1344144","236.00822217934106","69.71900132005841","229.57463357498952","6.433588604351542","40","収録","47880","8.406892176691523","2.4834733355982666","7.815185804791945","0.5917063718995781","40","収録","1034","0.18155234984751534","0.05363223535941119","0.1983421174564992","-0.016789767608983874","40","収録","728","0.12782409157542665","0.037760413289798206","0.18464505890396582","-0.05682096732853917","40","収録","50738","8.908707085651097","2.631714078980469","9.32765577116934","-0.4189486855182434","40","収録","0","0","0","0.06460431050294509","-0.06460431050294509","40","収録","0","0","0","0","0","40","収録","0","0","0","0","0","40","収録","225628","39.616338096126874","11.7030309474596","48.356261269792526","-8.739923173665652","40","収録","0","0","0","0","0","40","収録","84906","14.908011427614253","4.403963806021437","15.244999404214319","-0.3369879766000654","40","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"012351:17-1-000:legal_applied:2020","012351","石狩市","01","北海道","17-1-000","公共下水道","法適用","2020","53181","52949","4617555","4351583","2739","599769","646251","315424","330827","92.8074","137.8278","148.5094","1152773","1285959","対象","","315424","72.48488653439449","48.80828037403423","94.36358805521874","-21.87870152082425","40","収録","330827","76.02451797426362","51.19171962596576","67.86177234232429","8.16274563193933","40","収録","67282","15.461499872575107","5.836535033350017","15.342254159329542","0.1192457132455651","40","収録","40149","9.226297648464937","3.4828192540942577","3.4405856111070836","5.785712037357854","40","収録","163938","37.673186975866024","14.221186651665157","70.02830314343585","-32.355116167569825","40","収録","86147","19.796703866156292","7.473023743616479","19.783335319385053","0.013368546771239664","40","収録","42600","9.789540955555713","3.6954370027750474","0","9.789540955555713","40","収録","43547","10.007162910600579","3.777586740841432","18.07300676922974","-8.06584385862916","40","収録","62813","14.434517277965282","4.884525867465448","15.419551461018504","-0.9850341830532212","40","収録","130619","30.01643310032234","10.15732227854854","27.438500698062356","2.577932402259986","40","収録","787573","180.9854023237061","61.24402099911428","229.57463357498952","-48.58923125128342","40","収録","9610","2.2083917507720754","0.7473022079242029","7.815185804791945","-5.606794054019869","40","収録","318","0.07307685502034547","0.02472862665139402","0.1983421174564992","-0.12526526243615374","40","収録","868","0.19946764200521971","0.0674982639415409","0.18464505890396582","0.014822583101253894","40","収録","43815","10.068749694076844","3.4071848324868834","9.32765577116934","0.7410939229075044","40","収録","0","0","0","0.06460431050294509","-0.06460431050294509","40","収録","586","0.13466363849661148","0.045569104458229225","0","0.13466363849661148","40","収録","0","0","0","0","0","40","収録","37579","8.635707971099253","2.922254908593509","48.356261269792526","-39.720553298693275","40","収録","0","0","0","0","0","40","収録","212178","48.758808001593906","16.499592910815974","15.244999404214319","33.51380859737959","40","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"012360:17-1-000:legal_applied:2020","012360","北斗市","01","北海道","17-1-000","公共下水道","法適用","2020","39812","35011","4466365","4208704","2750","586477","558948","226625","332323","104.9251","139.3486","132.8076","787310","883913","対象","","226625","53.84674237009778","40.54491652175158","94.36358805521874","-40.51684568512096","40","収録","332323","78.96088677179483","59.455083478248426","67.86177234232429","11.099114429470546","40","収録","42605","10.123068764161129","5.411464353304289","15.342254159329542","-5.219185395168413","40","収録","0","0","0","3.4405856111070836","-3.4405856111070836","40","収録","0","0","0","70.02830314343585","-70.02830314343585","40","収録","50322","11.956649838049907","6.391637347423505","19.783335319385053","-7.826685481335145","40","収録","31586","7.5049231307309805","4.011888582642161","0","7.5049231307309805","40","収録","18736","4.451726707318928","2.3797487647813442","18.07300676922974","-13.621280061910811","40","収録","31292","7.435067897385989","3.5401674146663757","15.419551461018504","-7.984483563632515","40","収録","96602","22.952909019023434","10.928903636443858","27.438500698062356","-4.485591679038922","40","収録","560644","133.2106035492161","63.4275092684461","229.57463357498952","-96.36403002577342","40","収録","2292","0.5445856966895273","0.2593015375947633","7.815185804791945","-7.270600108102418","40","収録","104","0.02471069478870455","0.011765863835015437","0.1983421174564992","-0.17363142266779466","40","収録","383","0.09100188561609465","0.043330056238566464","0.18464505890396582","-0.09364317328787117","40","収録","8122","1.9298102218640227","0.9188687121922633","9.32765577116934","-7.397845549305317","40","収録","0","0","0","0.06460431050294509","-0.06460431050294509","40","収録","0","0","0","0","0","40","収録","0","0","0","0","0","40","収録","38601","9.171707014796004","4.367058748994528","48.356261269792526","-39.18455425499652","40","収録","133697","31.766786165052235","15.125583626442873","0","31.766786165052235","40","収録","12176","2.8930521129544866","1.3775111351456535","15.244999404214319","-12.351947291259833","40","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"013030:17-1-000:non_legal_applied:2020","013030","当別町","01","北海道","17-1-000","公共下水道","法非適用","2020","13386","12899","1560189","1155508","2970","190937","367393","211788","155605","51.9708","165.2407","317.9493","","","対象外","法非適用（費用比較の会計基準が異なる）","211788","183.28561983127767","57.64617181056797","","","40","収録","155605","134.66371500673296","42.35382818943202","","","40","収録","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"013340:17-1-000:non_legal_applied:2020","013340","木古内町","01","北海道","17-1-000","公共下水道","法非適用","2020","2427","1656","141139","126503","4400","29796","116423","41559","74864","25.5929","235.5359","920.3181","","","対象外","法非適用（費用比較の会計基準が異なる）","41559","328.52185323668215","35.69655480446304","","","40","収録","74864","591.7962419863561","64.30344519553697","","","40","収録","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"013374:17-1-000:legal_applied:2020","013374","七飯町","01","北海道","17-1-000","公共下水道","法適用","2020","21551","17767","2880742","2698673","2684","322034","133483","133483","0","241.2547","119.3305","49.4625","390620","449989","対象","","133483","49.46245803029859","100","94.36358805521874","-44.90113002492015","40","収録","0","0","0","67.86177234232429","-67.86177234232429","40","収録","24587","9.110774073035154","6.294352567712867","15.342254159329542","-6.231480086294388","40","収録","0","0","0","3.4405856111070836","-3.4405856111070836","40","収録","0","0","0","70.02830314343585","-70.02830314343585","40","収録","22997","8.521595613844285","5.887307357534176","19.783335319385053","-11.261739705540768","40","収録","20828","7.717867262910326","5.332036250064","0","7.717867262910326","40","収録","2169","0.803728350933959","0.5552711074701756","18.07300676922974","-17.26927841829578","40","収録","20573","7.623376377945753","4.571889535077524","15.419551461018504","-7.79617508307275","40","収録","51857","19.215740476893643","11.524059477009438","27.438500698062356","-8.222760221168713","40","収録","263523","97.64910383733041","58.56209818462229","229.57463357498952","-131.9255297376591","40","収録","0","0","0","7.815185804791945","-7.815185804791945","40","収録","60","0.02223314940342902","0.013333659267226534","0.1983421174564992","-0.1761089680530702","40","収録","1106","0.40983105400320824","0.24578378582587576","0.18464505890396582","0.22518599509924242","40","収録","1886","0.6988619962477854","0.4191213562998206","9.32765577116934","-8.628793774921554","40","収録","0","0","0","0.06460431050294509","-0.06460431050294509","40","収録","0","0","0","0","0","40","収録","576","0.21343823427291858","0.1280031289653747","0","0.21343823427291858","40","収録","9508","3.523213075463385","2.1129405385464977","48.356261269792526","-44.83304819432914","40","収録","78390","29.047609695580014","17.420425832631466","0","29.047609695580014","40","収録","22510","8.341136551186453","5.002344501754488","15.244999404214319","-6.903862853027865","40","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"013455:17-1-000:legal_applied:2020","013455","森町","01","北海道","17-1-000","公共下水道","法適用","2020","7505","7133","583435","506014","3400","87778","172845","115934","56911","50.7842","173.4695","341.5815","380054","440050","対象","","115934","229.11223800132012","67.07396800601695","94.36358805521874","134.74864994610138","40","収録","56911","112.46922021920342","32.926031993983045","67.86177234232429","44.607447876879135","40","収録","15122","29.884548648851613","3.9789082604051","15.342254159329542","14.542294489522071","40","収録","636","1.2568822206500216","0.1673446404984555","3.4405856111070836","-2.1837033904570617","40","収録","73343","144.942630045809","19.298047119619845","70.02830314343585","74.91432690237316","40","収録","26833","53.02817708600948","7.060312481910465","19.783335319385053","33.244841766624425","40","収録","0","0","0","0","0","40","収録","26833","53.02817708600948","7.060312481910465","18.07300676922974","34.95517031677974","40","収録","17343","34.273755271593274","3.9411430519259176","15.419551461018504","18.85420381057477","40","収録","59996","118.56588948131869","13.633905238041134","27.438500698062356","91.12738878325634","40","収録","264120","521.9618429529618","60.02045222133848","229.57463357498952","292.3872093779722","40","収録","10555","20.859106665032982","2.3985910691966823","7.815185804791945","13.043920860241037","40","収録","336","0.6640132486452944","0.07635495966367459","0.1983421174564992","0.4656711311887952","40","収録","527","1.0414731608216374","0.11975911828201341","0.18464505890396582","0.8568281019176716","40","収録","15135","29.910239637638483","3.4393818884217704","9.32765577116934","20.582583866469143","40","収録","0","0","0","0.06460431050294509","-0.06460431050294509","40","収録","3087","6.1006217219286425","0.7015111919100102","0","6.1006217219286425","40","収録","0","0","0","0","0","40","収録","51240","101.2620204184074","11.644131348710374","48.356261269792526","52.90575914861488","40","収録","0","0","0","0","0","40","収録","17711","35.001007877252405","4.024769912509942","15.244999404214319","19.756008473038086","40","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"013463:17-1-000:non_legal_applied:2020","013463","八雲町","01","北海道","17-1-000","公共下水道","法非適用","2020","9041","8689","926666","880703","3630","167427","219026","109610","109416","76.4416","190.1061","248.6945","","","対象外","法非適用（費用比較の会計基準が異なる）","109610","124.45739369571808","50.044286979628","","","40","収録","109416","124.2371151228053","49.95571302037201","","","40","収録","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"013471:17-1-000:non_legal_applied:2020","013471","長万部町","01","北海道","17-1-000","公共下水道","法非適用","2020","3679","2805","602069","333124","3300","59565","134710","134710","0","44.2172","178.8073","404.384","","","対象外","法非適用（費用比較の会計基準が異なる）","134710","404.38395312256097","100","","","40","収録","0","0","0","","","40","収録","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","","","","","","40","法非適用のため費用内訳対象外","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
