"行識別子","出典ID","団体コード","自治体・運営団体名","事業キー","会計区分","決算年度","表番号","行番号","シート名","Excel行番号"
"442054:17-1-000:legal_applied:2020","legal_applied:33","442054","佐伯市","17-1-000","legal_applied","2020","33","1","2020460003300","865"
"442054:17-1-000:legal_applied:2020","legal_applied:33","442054","佐伯市","17-1-000","legal_applied","2020","33","2","2020460003300","2957"
"442062:17-1-000:legal_applied:2020","legal_applied:10","442062","臼杵市","17-1-000","legal_applied","2020","10","1","2020460001000","866"
"442062:17-1-000:legal_applied:2020","legal_applied:10","442062","臼杵市","17-1-000","legal_applied","2020","10","2","2020460001000","2958"
"442062:17-1-000:legal_applied:2020","legal_applied:20","442062","臼杵市","17-1-000","legal_applied","2020","20","1","2020460002000","3729"
"442062:17-1-000:legal_applied:2020","legal_applied:20","442062","臼杵市","17-1-000","legal_applied","2020","20","2","2020460002000","8684"
"442062:17-1-000:legal_applied:2020","legal_applied:21","442062","臼杵市","17-1-000","legal_applied","2020","21","1","2020460002100","3729"
"442062:17-1-000:legal_applied:2020","legal_applied:21","442062","臼杵市","17-1-000","legal_applied","2020","21","2","2020460002100","8684"
"442062:17-1-000:legal_applied:2020","legal_applied:32","442062","臼杵市","17-1-000","legal_applied","2020","32","1","2020460003200","866"
"442062:17-1-000:legal_applied:2020","legal_applied:32","442062","臼杵市","17-1-000","legal_applied","2020","32","2","2020460003200","2958"
"442062:17-1-000:legal_applied:2020","legal_applied:33","442062","臼杵市","17-1-000","legal_applied","2020","33","1","2020460003300","866"
"442062:17-1-000:legal_applied:2020","legal_applied:33","442062","臼杵市","17-1-000","legal_applied","2020","33","2","2020460003300","2958"
"442071:17-1-000:non_legal_applied:2020","non_legal_applied:10","442071","津久見市","17-1-000","non_legal_applied","2020","10","1","2020470001000","267"
"442071:17-1-000:non_legal_applied:2020","non_legal_applied:10","442071","津久見市","17-1-000","non_legal_applied","2020","10","2","2020470001000","1781"
"442071:17-1-000:non_legal_applied:2020","non_legal_applied:26","442071","津久見市","17-1-000","non_legal_applied","2020","26","1","2020470002600","2554"
"442071:17-1-000:non_legal_applied:2020","non_legal_applied:26","442071","津久見市","17-1-000","non_legal_applied","2020","26","2","2020470002600","6355"
"442071:17-1-000:non_legal_applied:2020","non_legal_applied:32","442071","津久見市","17-1-000","non_legal_applied","2020","32","1","2020470003200","267"
"442071:17-1-000:non_legal_applied:2020","non_legal_applied:32","442071","津久見市","17-1-000","non_legal_applied","2020","32","2","2020470003200","1781"
"442071:17-1-000:non_legal_applied:2020","non_legal_applied:33","442071","津久見市","17-1-000","non_legal_applied","2020","33","1","2020470003300","267"
"442071:17-1-000:non_legal_applied:2020","non_legal_applied:33","442071","津久見市","17-1-000","non_legal_applied","2020","33","2","2020470003300","1781"
"442097:17-1-000:legal_applied:2020","legal_applied:10","442097","豊後高田市","17-1-000","legal_applied","2020","10","1","2020460001000","867"
"442097:17-1-000:legal_applied:2020","legal_applied:10","442097","豊後高田市","17-1-000","legal_applied","2020","10","2","2020460001000","2959"
"442097:17-1-000:legal_applied:2020","legal_applied:20","442097","豊後高田市","17-1-000","legal_applied","2020","20","1","2020460002000","3730"
"442097:17-1-000:legal_applied:2020","legal_applied:20","442097","豊後高田市","17-1-000","legal_applied","2020","20","2","2020460002000","8685"
"442097:17-1-000:legal_applied:2020","legal_applied:21","442097","豊後高田市","17-1-000","legal_applied","2020","21","1","2020460002100","3730"
"442097:17-1-000:legal_applied:2020","legal_applied:21","442097","豊後高田市","17-1-000","legal_applied","2020","21","2","2020460002100","8685"
"442097:17-1-000:legal_applied:2020","legal_applied:32","442097","豊後高田市","17-1-000","legal_applied","2020","32","1","2020460003200","867"
"442097:17-1-000:legal_applied:2020","legal_applied:32","442097","豊後高田市","17-1-000","legal_applied","2020","32","2","2020460003200","2959"
"442097:17-1-000:legal_applied:2020","legal_applied:33","442097","豊後高田市","17-1-000","legal_applied","2020","33","1","2020460003300","867"
"442097:17-1-000:legal_applied:2020","legal_applied:33","442097","豊後高田市","17-1-000","legal_applied","2020","33","2","2020460003300","2959"
"442101:17-1-000:legal_applied:2020","legal_applied:10","442101","杵築市","17-1-000","legal_applied","2020","10","1","2020460001000","868"
"442101:17-1-000:legal_applied:2020","legal_applied:10","442101","杵築市","17-1-000","legal_applied","2020","10","2","2020460001000","2960"
"442101:17-1-000:legal_applied:2020","legal_applied:20","442101","杵築市","17-1-000","legal_applied","2020","20","1","2020460002000","3731"
"442101:17-1-000:legal_applied:2020","legal_applied:20","442101","杵築市","17-1-000","legal_applied","2020","20","2","2020460002000","8686"
"442101:17-1-000:legal_applied:2020","legal_applied:21","442101","杵築市","17-1-000","legal_applied","2020","21","1","2020460002100","3731"
"442101:17-1-000:legal_applied:2020","legal_applied:21","442101","杵築市","17-1-000","legal_applied","2020","21","2","2020460002100","8686"
"442101:17-1-000:legal_applied:2020","legal_applied:32","442101","杵築市","17-1-000","legal_applied","2020","32","1","2020460003200","868"
"442101:17-1-000:legal_applied:2020","legal_applied:32","442101","杵築市","17-1-000","legal_applied","2020","32","2","2020460003200","2960"
"442101:17-1-000:legal_applied:2020","legal_applied:33","442101","杵築市","17-1-000","legal_applied","2020","33","1","2020460003300","868"
"442101:17-1-000:legal_applied:2020","legal_applied:33","442101","杵築市","17-1-000","legal_applied","2020","33","2","2020460003300","2960"
"442119:17-1-000:legal_applied:2020","legal_applied:10","442119","宇佐市","17-1-000","legal_applied","2020","10","1","2020460001000","869"
"442119:17-1-000:legal_applied:2020","legal_applied:10","442119","宇佐市","17-1-000","legal_applied","2020","10","2","2020460001000","2961"
"442119:17-1-000:legal_applied:2020","legal_applied:20","442119","宇佐市","17-1-000","legal_applied","2020","20","1","2020460002000","3732"
"442119:17-1-000:legal_applied:2020","legal_applied:20","442119","宇佐市","17-1-000","legal_applied","2020","20","2","2020460002000","8687"
"442119:17-1-000:legal_applied:2020","legal_applied:21","442119","宇佐市","17-1-000","legal_applied","2020","21","1","2020460002100","3732"
"442119:17-1-000:legal_applied:2020","legal_applied:21","442119","宇佐市","17-1-000","legal_applied","2020","21","2","2020460002100","8687"
"442119:17-1-000:legal_applied:2020","legal_applied:32","442119","宇佐市","17-1-000","legal_applied","2020","32","1","2020460003200","869"
"442119:17-1-000:legal_applied:2020","legal_applied:32","442119","宇佐市","17-1-000","legal_applied","2020","32","2","2020460003200","2961"
"442119:17-1-000:legal_applied:2020","legal_applied:33","442119","宇佐市","17-1-000","legal_applied","2020","33","1","2020460003300","869"
"442119:17-1-000:legal_applied:2020","legal_applied:33","442119","宇佐市","17-1-000","legal_applied","2020","33","2","2020460003300","2961"
"442143:17-1-000:legal_applied:2020","legal_applied:10","442143","国東市","17-1-000","legal_applied","2020","10","1","2020460001000","870"
"442143:17-1-000:legal_applied:2020","legal_applied:10","442143","国東市","17-1-000","legal_applied","2020","10","2","2020460001000","2962"
"442143:17-1-000:legal_applied:2020","legal_applied:20","442143","国東市","17-1-000","legal_applied","2020","20","1","2020460002000","3733"
"442143:17-1-000:legal_applied:2020","legal_applied:20","442143","国東市","17-1-000","legal_applied","2020","20","2","2020460002000","8688"
"442143:17-1-000:legal_applied:2020","legal_applied:21","442143","国東市","17-1-000","legal_applied","2020","21","1","2020460002100","3733"
"442143:17-1-000:legal_applied:2020","legal_applied:21","442143","国東市","17-1-000","legal_applied","2020","21","2","2020460002100","8688"
"442143:17-1-000:legal_applied:2020","legal_applied:32","442143","国東市","17-1-000","legal_applied","2020","32","1","2020460003200","870"
"442143:17-1-000:legal_applied:2020","legal_applied:32","442143","国東市","17-1-000","legal_applied","2020","32","2","2020460003200","2962"
"442143:17-1-000:legal_applied:2020","legal_applied:33","442143","国東市","17-1-000","legal_applied","2020","33","1","2020460003300","870"
"442143:17-1-000:legal_applied:2020","legal_applied:33","442143","国東市","17-1-000","legal_applied","2020","33","2","2020460003300","2962"
"443417:17-1-000:legal_applied:2020","legal_applied:10","443417","日出町","17-1-000","legal_applied","2020","10","1","2020460001000","871"
"443417:17-1-000:legal_applied:2020","legal_applied:10","443417","日出町","17-1-000","legal_applied","2020","10","2","2020460001000","2963"
"443417:17-1-000:legal_applied:2020","legal_applied:20","443417","日出町","17-1-000","legal_applied","2020","20","1","2020460002000","3734"
"443417:17-1-000:legal_applied:2020","legal_applied:20","443417","日出町","17-1-000","legal_applied","2020","20","2","2020460002000","8689"
"443417:17-1-000:legal_applied:2020","legal_applied:21","443417","日出町","17-1-000","legal_applied","2020","21","1","2020460002100","3734"
"443417:17-1-000:legal_applied:2020","legal_applied:21","443417","日出町","17-1-000","legal_applied","2020","21","2","2020460002100","8689"
"443417:17-1-000:legal_applied:2020","legal_applied:32","443417","日出町","17-1-000","legal_applied","2020","32","1","2020460003200","871"
"443417:17-1-000:legal_applied:2020","legal_applied:32","443417","日出町","17-1-000","legal_applied","2020","32","2","2020460003200","2963"
"443417:17-1-000:legal_applied:2020","legal_applied:33","443417","日出町","17-1-000","legal_applied","2020","33","1","2020460003300","871"
"443417:17-1-000:legal_applied:2020","legal_applied:33","443417","日出町","17-1-000","legal_applied","2020","33","2","2020460003300","2963"
"452017:17-1-000:legal_applied:2020","legal_applied:10","452017","宮崎市","17-1-000","legal_applied","2020","10","1","2020460001000","872"
"452017:17-1-000:legal_applied:2020","legal_applied:10","452017","宮崎市","17-1-000","legal_applied","2020","10","2","2020460001000","2964"
"452017:17-1-000:legal_applied:2020","legal_applied:20","452017","宮崎市","17-1-000","legal_applied","2020","20","1","2020460002000","3735"
"452017:17-1-000:legal_applied:2020","legal_applied:20","452017","宮崎市","17-1-000","legal_applied","2020","20","2","2020460002000","8690"
"452017:17-1-000:legal_applied:2020","legal_applied:21","452017","宮崎市","17-1-000","legal_applied","2020","21","1","2020460002100","3735"
"452017:17-1-000:legal_applied:2020","legal_applied:21","452017","宮崎市","17-1-000","legal_applied","2020","21","2","2020460002100","8690"
"452017:17-1-000:legal_applied:2020","legal_applied:32","452017","宮崎市","17-1-000","legal_applied","2020","32","1","2020460003200","872"
"452017:17-1-000:legal_applied:2020","legal_applied:32","452017","宮崎市","17-1-000","legal_applied","2020","32","2","2020460003200","2964"
"452017:17-1-000:legal_applied:2020","legal_applied:33","452017","宮崎市","17-1-000","legal_applied","2020","33","1","2020460003300","872"
"452017:17-1-000:legal_applied:2020","legal_applied:33","452017","宮崎市","17-1-000","legal_applied","2020","33","2","2020460003300","2964"
"452025:17-1-000:legal_applied:2020","legal_applied:10","452025","都城市","17-1-000","legal_applied","2020","10","1","2020460001000","873"
"452025:17-1-000:legal_applied:2020","legal_applied:10","452025","都城市","17-1-000","legal_applied","2020","10","2","2020460001000","2965"
"452025:17-1-000:legal_applied:2020","legal_applied:20","452025","都城市","17-1-000","legal_applied","2020","20","1","2020460002000","3736"
"452025:17-1-000:legal_applied:2020","legal_applied:20","452025","都城市","17-1-000","legal_applied","2020","20","2","2020460002000","8691"
"452025:17-1-000:legal_applied:2020","legal_applied:21","452025","都城市","17-1-000","legal_applied","2020","21","1","2020460002100","3736"
"452025:17-1-000:legal_applied:2020","legal_applied:21","452025","都城市","17-1-000","legal_applied","2020","21","2","2020460002100","8691"
"452025:17-1-000:legal_applied:2020","legal_applied:32","452025","都城市","17-1-000","legal_applied","2020","32","1","2020460003200","873"
"452025:17-1-000:legal_applied:2020","legal_applied:32","452025","都城市","17-1-000","legal_applied","2020","32","2","2020460003200","2965"
"452025:17-1-000:legal_applied:2020","legal_applied:33","452025","都城市","17-1-000","legal_applied","2020","33","1","2020460003300","873"
"452025:17-1-000:legal_applied:2020","legal_applied:33","452025","都城市","17-1-000","legal_applied","2020","33","2","2020460003300","2965"
"452033:17-1-000:legal_applied:2020","legal_applied:10","452033","延岡市","17-1-000","legal_applied","2020","10","1","2020460001000","874"
"452033:17-1-000:legal_applied:2020","legal_applied:10","452033","延岡市","17-1-000","legal_applied","2020","10","2","2020460001000","2966"
"452033:17-1-000:legal_applied:2020","legal_applied:20","452033","延岡市","17-1-000","legal_applied","2020","20","1","2020460002000","3737"
"452033:17-1-000:legal_applied:2020","legal_applied:20","452033","延岡市","17-1-000","legal_applied","2020","20","2","2020460002000","8692"
"452033:17-1-000:legal_applied:2020","legal_applied:21","452033","延岡市","17-1-000","legal_applied","2020","21","1","2020460002100","3737"
"452033:17-1-000:legal_applied:2020","legal_applied:21","452033","延岡市","17-1-000","legal_applied","2020","21","2","2020460002100","8692"
"452033:17-1-000:legal_applied:2020","legal_applied:32","452033","延岡市","17-1-000","legal_applied","2020","32","1","2020460003200","874"
"452033:17-1-000:legal_applied:2020","legal_applied:32","452033","延岡市","17-1-000","legal_applied","2020","32","2","2020460003200","2966"
"452033:17-1-000:legal_applied:2020","legal_applied:33","452033","延岡市","17-1-000","legal_applied","2020","33","1","2020460003300","874"
"452033:17-1-000:legal_applied:2020","legal_applied:33","452033","延岡市","17-1-000","legal_applied","2020","33","2","2020460003300","2966"
"452041:17-1-000:legal_applied:2020","legal_applied:10","452041","日南市","17-1-000","legal_applied","2020","10","1","2020460001000","875"
"452041:17-1-000:legal_applied:2020","legal_applied:10","452041","日南市","17-1-000","legal_applied","2020","10","2","2020460001000","2967"
"452041:17-1-000:legal_applied:2020","legal_applied:20","452041","日南市","17-1-000","legal_applied","2020","20","1","2020460002000","3738"
"452041:17-1-000:legal_applied:2020","legal_applied:20","452041","日南市","17-1-000","legal_applied","2020","20","2","2020460002000","8693"
"452041:17-1-000:legal_applied:2020","legal_applied:21","452041","日南市","17-1-000","legal_applied","2020","21","1","2020460002100","3738"
"452041:17-1-000:legal_applied:2020","legal_applied:21","452041","日南市","17-1-000","legal_applied","2020","21","2","2020460002100","8693"
"452041:17-1-000:legal_applied:2020","legal_applied:32","452041","日南市","17-1-000","legal_applied","2020","32","1","2020460003200","875"
"452041:17-1-000:legal_applied:2020","legal_applied:32","452041","日南市","17-1-000","legal_applied","2020","32","2","2020460003200","2967"
"452041:17-1-000:legal_applied:2020","legal_applied:33","452041","日南市","17-1-000","legal_applied","2020","33","1","2020460003300","875"
"452041:17-1-000:legal_applied:2020","legal_applied:33","452041","日南市","17-1-000","legal_applied","2020","33","2","2020460003300","2967"
"452050:17-1-000:legal_applied:2020","legal_applied:10","452050","小林市","17-1-000","legal_applied","2020","10","1","2020460001000","876"
"452050:17-1-000:legal_applied:2020","legal_applied:10","452050","小林市","17-1-000","legal_applied","2020","10","2","2020460001000","2968"
"452050:17-1-000:legal_applied:2020","legal_applied:20","452050","小林市","17-1-000","legal_applied","2020","20","1","2020460002000","3739"
"452050:17-1-000:legal_applied:2020","legal_applied:20","452050","小林市","17-1-000","legal_applied","2020","20","2","2020460002000","8694"
"452050:17-1-000:legal_applied:2020","legal_applied:21","452050","小林市","17-1-000","legal_applied","2020","21","1","2020460002100","3739"
"452050:17-1-000:legal_applied:2020","legal_applied:21","452050","小林市","17-1-000","legal_applied","2020","21","2","2020460002100","8694"
"452050:17-1-000:legal_applied:2020","legal_applied:32","452050","小林市","17-1-000","legal_applied","2020","32","1","2020460003200","876"
"452050:17-1-000:legal_applied:2020","legal_applied:32","452050","小林市","17-1-000","legal_applied","2020","32","2","2020460003200","2968"
"452050:17-1-000:legal_applied:2020","legal_applied:33","452050","小林市","17-1-000","legal_applied","2020","33","1","2020460003300","876"
"452050:17-1-000:legal_applied:2020","legal_applied:33","452050","小林市","17-1-000","legal_applied","2020","33","2","2020460003300","2968"
"452068:17-1-000:legal_applied:2020","legal_applied:10","452068","日向市","17-1-000","legal_applied","2020","10","1","2020460001000","877"
"452068:17-1-000:legal_applied:2020","legal_applied:10","452068","日向市","17-1-000","legal_applied","2020","10","2","2020460001000","2969"
"452068:17-1-000:legal_applied:2020","legal_applied:20","452068","日向市","17-1-000","legal_applied","2020","20","1","2020460002000","3740"
"452068:17-1-000:legal_applied:2020","legal_applied:20","452068","日向市","17-1-000","legal_applied","2020","20","2","2020460002000","8695"
"452068:17-1-000:legal_applied:2020","legal_applied:21","452068","日向市","17-1-000","legal_applied","2020","21","1","2020460002100","3740"
"452068:17-1-000:legal_applied:2020","legal_applied:21","452068","日向市","17-1-000","legal_applied","2020","21","2","2020460002100","8695"
"452068:17-1-000:legal_applied:2020","legal_applied:32","452068","日向市","17-1-000","legal_applied","2020","32","1","2020460003200","877"
"452068:17-1-000:legal_applied:2020","legal_applied:32","452068","日向市","17-1-000","legal_applied","2020","32","2","2020460003200","2969"
"452068:17-1-000:legal_applied:2020","legal_applied:33","452068","日向市","17-1-000","legal_applied","2020","33","1","2020460003300","877"
"452068:17-1-000:legal_applied:2020","legal_applied:33","452068","日向市","17-1-000","legal_applied","2020","33","2","2020460003300","2969"
"452076:17-1-000:non_legal_applied:2020","non_legal_applied:10","452076","串間市","17-1-000","non_legal_applied","2020","10","1","2020470001000","268"
"452076:17-1-000:non_legal_applied:2020","non_legal_applied:10","452076","串間市","17-1-000","non_legal_applied","2020","10","2","2020470001000","1782"
"452076:17-1-000:non_legal_applied:2020","non_legal_applied:26","452076","串間市","17-1-000","non_legal_applied","2020","26","1","2020470002600","2555"
"452076:17-1-000:non_legal_applied:2020","non_legal_applied:26","452076","串間市","17-1-000","non_legal_applied","2020","26","2","2020470002600","6356"
"452076:17-1-000:non_legal_applied:2020","non_legal_applied:32","452076","串間市","17-1-000","non_legal_applied","2020","32","1","2020470003200","268"
"452076:17-1-000:non_legal_applied:2020","non_legal_applied:32","452076","串間市","17-1-000","non_legal_applied","2020","32","2","2020470003200","1782"
"452076:17-1-000:non_legal_applied:2020","non_legal_applied:33","452076","串間市","17-1-000","non_legal_applied","2020","33","1","2020470003300","268"
"452076:17-1-000:non_legal_applied:2020","non_legal_applied:33","452076","串間市","17-1-000","non_legal_applied","2020","33","2","2020470003300","1782"
"452084:17-1-000:legal_applied:2020","legal_applied:10","452084","西都市","17-1-000","legal_applied","2020","10","1","2020460001000","878"
"452084:17-1-000:legal_applied:2020","legal_applied:10","452084","西都市","17-1-000","legal_applied","2020","10","2","2020460001000","2970"
"452084:17-1-000:legal_applied:2020","legal_applied:20","452084","西都市","17-1-000","legal_applied","2020","20","1","2020460002000","3741"
"452084:17-1-000:legal_applied:2020","legal_applied:20","452084","西都市","17-1-000","legal_applied","2020","20","2","2020460002000","8696"
"452084:17-1-000:legal_applied:2020","legal_applied:21","452084","西都市","17-1-000","legal_applied","2020","21","1","2020460002100","3741"
"452084:17-1-000:legal_applied:2020","legal_applied:21","452084","西都市","17-1-000","legal_applied","2020","21","2","2020460002100","8696"
"452084:17-1-000:legal_applied:2020","legal_applied:32","452084","西都市","17-1-000","legal_applied","2020","32","1","2020460003200","878"
"452084:17-1-000:legal_applied:2020","legal_applied:32","452084","西都市","17-1-000","legal_applied","2020","32","2","2020460003200","2970"
"452084:17-1-000:legal_applied:2020","legal_applied:33","452084","西都市","17-1-000","legal_applied","2020","33","1","2020460003300","878"
"452084:17-1-000:legal_applied:2020","legal_applied:33","452084","西都市","17-1-000","legal_applied","2020","33","2","2020460003300","2970"
"453412:17-1-000:non_legal_applied:2020","non_legal_applied:10","453412","三股町","17-1-000","non_legal_applied","2020","10","1","2020470001000","269"
"453412:17-1-000:non_legal_applied:2020","non_legal_applied:10","453412","三股町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1783"
"453412:17-1-000:non_legal_applied:2020","non_legal_applied:26","453412","三股町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2556"
"453412:17-1-000:non_legal_applied:2020","non_legal_applied:26","453412","三股町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6357"
"453412:17-1-000:non_legal_applied:2020","non_legal_applied:32","453412","三股町","17-1-000","non_legal_applied","2020","32","1","2020470003200","269"
"453412:17-1-000:non_legal_applied:2020","non_legal_applied:32","453412","三股町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1783"
"453412:17-1-000:non_legal_applied:2020","non_legal_applied:33","453412","三股町","17-1-000","non_legal_applied","2020","33","1","2020470003300","269"
"453412:17-1-000:non_legal_applied:2020","non_legal_applied:33","453412","三股町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1783"
"453820:17-1-000:non_legal_applied:2020","non_legal_applied:10","453820","国富町","17-1-000","non_legal_applied","2020","10","1","2020470001000","270"
"453820:17-1-000:non_legal_applied:2020","non_legal_applied:10","453820","国富町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1784"
"453820:17-1-000:non_legal_applied:2020","non_legal_applied:26","453820","国富町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2557"
"453820:17-1-000:non_legal_applied:2020","non_legal_applied:26","453820","国富町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6358"
"453820:17-1-000:non_legal_applied:2020","non_legal_applied:32","453820","国富町","17-1-000","non_legal_applied","2020","32","1","2020470003200","270"
"453820:17-1-000:non_legal_applied:2020","non_legal_applied:32","453820","国富町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1784"
"453820:17-1-000:non_legal_applied:2020","non_legal_applied:33","453820","国富町","17-1-000","non_legal_applied","2020","33","1","2020470003300","270"
"453820:17-1-000:non_legal_applied:2020","non_legal_applied:33","453820","国富町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1784"
"453838:17-1-000:non_legal_applied:2020","non_legal_applied:10","453838","綾町","17-1-000","non_legal_applied","2020","10","1","2020470001000","271"
"453838:17-1-000:non_legal_applied:2020","non_legal_applied:10","453838","綾町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1785"
"453838:17-1-000:non_legal_applied:2020","non_legal_applied:26","453838","綾町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2558"
"453838:17-1-000:non_legal_applied:2020","non_legal_applied:26","453838","綾町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6359"
"453838:17-1-000:non_legal_applied:2020","non_legal_applied:32","453838","綾町","17-1-000","non_legal_applied","2020","32","1","2020470003200","271"
"453838:17-1-000:non_legal_applied:2020","non_legal_applied:32","453838","綾町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1785"
"453838:17-1-000:non_legal_applied:2020","non_legal_applied:33","453838","綾町","17-1-000","non_legal_applied","2020","33","1","2020470003300","271"
"453838:17-1-000:non_legal_applied:2020","non_legal_applied:33","453838","綾町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1785"
"454010:17-1-000:non_legal_applied:2020","non_legal_applied:10","454010","高鍋町","17-1-000","non_legal_applied","2020","10","1","2020470001000","272"
"454010:17-1-000:non_legal_applied:2020","non_legal_applied:10","454010","高鍋町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1786"
"454010:17-1-000:non_legal_applied:2020","non_legal_applied:26","454010","高鍋町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2559"
"454010:17-1-000:non_legal_applied:2020","non_legal_applied:26","454010","高鍋町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6360"
"454010:17-1-000:non_legal_applied:2020","non_legal_applied:32","454010","高鍋町","17-1-000","non_legal_applied","2020","32","1","2020470003200","272"
"454010:17-1-000:non_legal_applied:2020","non_legal_applied:32","454010","高鍋町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1786"
"454010:17-1-000:non_legal_applied:2020","non_legal_applied:33","454010","高鍋町","17-1-000","non_legal_applied","2020","33","1","2020470003300","272"
"454010:17-1-000:non_legal_applied:2020","non_legal_applied:33","454010","高鍋町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1786"
"454052:17-1-000:non_legal_applied:2020","non_legal_applied:10","454052","川南町","17-1-000","non_legal_applied","2020","10","1","2020470001000","273"
"454052:17-1-000:non_legal_applied:2020","non_legal_applied:10","454052","川南町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1787"
"454052:17-1-000:non_legal_applied:2020","non_legal_applied:26","454052","川南町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2560"
"454052:17-1-000:non_legal_applied:2020","non_legal_applied:26","454052","川南町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6361"
"454052:17-1-000:non_legal_applied:2020","non_legal_applied:32","454052","川南町","17-1-000","non_legal_applied","2020","32","1","2020470003200","273"
"454052:17-1-000:non_legal_applied:2020","non_legal_applied:32","454052","川南町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1787"
"454052:17-1-000:non_legal_applied:2020","non_legal_applied:33","454052","川南町","17-1-000","non_legal_applied","2020","33","1","2020470003300","273"
"454052:17-1-000:non_legal_applied:2020","non_legal_applied:33","454052","川南町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1787"
"454419:17-1-000:non_legal_applied:2020","non_legal_applied:10","454419","高千穂町","17-1-000","non_legal_applied","2020","10","1","2020470001000","274"
"454419:17-1-000:non_legal_applied:2020","non_legal_applied:10","454419","高千穂町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1788"
"454419:17-1-000:non_legal_applied:2020","non_legal_applied:26","454419","高千穂町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2561"
"454419:17-1-000:non_legal_applied:2020","non_legal_applied:26","454419","高千穂町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6362"
"454419:17-1-000:non_legal_applied:2020","non_legal_applied:32","454419","高千穂町","17-1-000","non_legal_applied","2020","32","1","2020470003200","274"
"454419:17-1-000:non_legal_applied:2020","non_legal_applied:32","454419","高千穂町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1788"
"454419:17-1-000:non_legal_applied:2020","non_legal_applied:33","454419","高千穂町","17-1-000","non_legal_applied","2020","33","1","2020470003300","274"
"454419:17-1-000:non_legal_applied:2020","non_legal_applied:33","454419","高千穂町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1788"
"462012:17-1-000:legal_applied:2020","legal_applied:10","462012","鹿児島市","17-1-000","legal_applied","2020","10","1","2020460001000","879"
"462012:17-1-000:legal_applied:2020","legal_applied:10","462012","鹿児島市","17-1-000","legal_applied","2020","10","2","2020460001000","2971"
"462012:17-1-000:legal_applied:2020","legal_applied:20","462012","鹿児島市","17-1-000","legal_applied","2020","20","1","2020460002000","3742"
"462012:17-1-000:legal_applied:2020","legal_applied:20","462012","鹿児島市","17-1-000","legal_applied","2020","20","2","2020460002000","8697"
"462012:17-1-000:legal_applied:2020","legal_applied:21","462012","鹿児島市","17-1-000","legal_applied","2020","21","1","2020460002100","3742"
"462012:17-1-000:legal_applied:2020","legal_applied:21","462012","鹿児島市","17-1-000","legal_applied","2020","21","2","2020460002100","8697"
"462012:17-1-000:legal_applied:2020","legal_applied:32","462012","鹿児島市","17-1-000","legal_applied","2020","32","1","2020460003200","879"
"462012:17-1-000:legal_applied:2020","legal_applied:32","462012","鹿児島市","17-1-000","legal_applied","2020","32","2","2020460003200","2971"
"462012:17-1-000:legal_applied:2020","legal_applied:33","462012","鹿児島市","17-1-000","legal_applied","2020","33","1","2020460003300","879"
"462012:17-1-000:legal_applied:2020","legal_applied:33","462012","鹿児島市","17-1-000","legal_applied","2020","33","2","2020460003300","2971"
"462039:17-1-000:legal_applied:2020","legal_applied:10","462039","鹿屋市","17-1-000","legal_applied","2020","10","1","2020460001000","880"
"462039:17-1-000:legal_applied:2020","legal_applied:10","462039","鹿屋市","17-1-000","legal_applied","2020","10","2","2020460001000","2972"
"462039:17-1-000:legal_applied:2020","legal_applied:20","462039","鹿屋市","17-1-000","legal_applied","2020","20","1","2020460002000","3743"
"462039:17-1-000:legal_applied:2020","legal_applied:20","462039","鹿屋市","17-1-000","legal_applied","2020","20","2","2020460002000","8698"
"462039:17-1-000:legal_applied:2020","legal_applied:21","462039","鹿屋市","17-1-000","legal_applied","2020","21","1","2020460002100","3743"
"462039:17-1-000:legal_applied:2020","legal_applied:21","462039","鹿屋市","17-1-000","legal_applied","2020","21","2","2020460002100","8698"
"462039:17-1-000:legal_applied:2020","legal_applied:32","462039","鹿屋市","17-1-000","legal_applied","2020","32","1","2020460003200","880"
